615 blue type1----------------------------------------------------
[-4.983729600885584, 2.9034740950444102]
[1.7265607911683267, 0.7809850974227667]
[0.8164680387286305, 2.2920898418863462]
[-1.0363059263394847, 2.3831369167067793]
[-1.4640848618494804, 2.1068530692407377]
[6.995723629979224, 0.6640999058228995]
[3.9623426975996208, 1.0638769760640985]
[-6.042148309680176, 2.9212997320451395]
[7.526028147269647, 0.5336728753784012]
[-4.274559517120697, 0.5913877039688284]
[-7.316339194542589, 1.2477650237602675]
[0.3669069558310081, 1.6279547123017593]
[-2.9489557271785682, 1.3400427600459983]
[7.038669070091714, 1.6058613237667299]
[1.9871513287458782, 1.4207700674074448]
[-2.5182018245901117, 2.2194869635218852]
[4.730172003529253, 1.3386853794821965]
[3.773794363591586, 0.21612825290229754]
[0.7301095676244345, 0.9945363548406156]
[1.665624570384511, 0.23048498504573023]
[-1.2417784797494829, 0.552280696181618]
[1.4972854084363107, 0.7586184339582254]
[2.132092706525693, -0.18028943316375012]
[-1.5667752889072717, 1.8112849478401798]
[3.9893973350280576, 0.19751111519820308]
[-1.9389299267482478, 1.3142393273469897]
[2.8718411051070833, 0.9584053931012682]
[4.828048967425328, 1.6891860463709205]
[6.932107410056118, 0.9640889950245896]
[3.1915393491445507, 1.6803667220548055]
[-2.3950960707809172, -0.519418166349088]
[1.3878810520888776, 0.2528275613089159]
[2.14744184977651, 0.4646008336913581]
[-3.3152068611732437, 2.600995963203359]
[0.9894038449735884, 1.4944727531441437]
[-0.8481793764304264, 0.2241608855565479]
[-1.8191224144309723, -1.207226552393141]
[2.1147356331187415, 1.3041733731486431]
[-4.924796259286167, 2.5963779787286416]
[-2.443076158219492, 1.3470769880500173]
[-2.0275392478933227, 1.316178967115359]
[-1.3621196621431433, 2.7085936227037566]
[6.213325143346949, 1.206998145630955]
[-4.547570930516898, 1.644574837286997]
[2.034855788927675, 0.6399965153549958]
[-0.9725881419839484, 1.9624291451451201]
[-1.6609077903219882, 0.5296095885209517]
[4.35198068617534, -0.9573267873926137]
[4.421970921715517, 2.060446238037094]
[-3.2243671723680665, 2.7196472583250726]
[-4.887126010177024, 2.8804080248768216]
[-5.383270393847298, 0.26524131632272885]
[5.857420198405577, 0.9936665446725402]
[-3.890938445706981, 0.5908047673282115]
[4.035622989056804, 1.2710145560548525]
[-4.261427746720329, 0.7707301409120096]
[-9.33522745171397, 1.9733755740410082]
[0.9208541419290904, 0.42619112754649013]
[-5.236218784598987, -1.5800095096600342]
[2.603382847510127, 0.45245327939920366]
[3.368142661538617, 2.0675801963703577]
[-0.4579026949745968, 0.8736913594751974]
[2.4152225850479985, 2.4146893761221584]
[2.735369637045906, 0.8840322400624209]
[1.2396788903716183, 0.14054412815494388]
[1.8644319168080168, 2.700027352714635]
[-1.7117081063602084, -0.06836268763219344]
[1.8764629841186051, 0.027544740474008567]
[0.6767235792745562, 0.6924925686648573]
[8.176608824477025, 0.8772734188749297]
[6.0028294401084255, -0.3496105184291787]
[-0.10709422302314309, 1.5521679010789804]
[-2.8964154930948602, 2.285016794512065]
[-8.660861780533473, 0.40768751454307217]
[-1.0452563127599754, 1.9742709659314808]
[-1.0293739619495956, 0.5690355945783556]
[0.20536262577846898, -1.1320912432013288]
[-1.18248836782681, 2.7564119444364588]
[1.8071145758875629, 3.5395893612708385]
[1.481905599250298, 2.26937759885205]
[1.0293459900261126, 0.186494298194134]
[5.877032862824429, 0.6368389282975211]
[3.1470932988427145, -0.17504343454449045]
[-1.1579440363481086, 1.6721817931340361]
[-0.1730899326908737, 0.316104081879084]
[3.2716950976116514, 1.5165610420832198]
[2.753050736416464, -0.2820255397794602]
[4.815847739718251, 0.8503418499652958]
[2.5586249708465614, 0.7009096749224344]
[3.0865523135303943, 1.8477060349323473]
[5.692838721929656, 0.6580888782481304]
[-2.336912314346726, 0.6181791795698752]
[7.693005661841046, 1.0545876953250912]
[-4.418529713212581, -0.9536707834656946]
[-4.313251117293626, 0.6518878841799471]
[-4.698263331295009, 0.8210867549627209]
[2.9922254853186705, 1.6540415974949507]
[-3.8932199838237844, 0.29801620344866886]
[4.068206291078618, -1.0879688263645924]
[5.787962345365244, 3.0125637486223136]
[2.471184172889606, 1.879532542234669]
[-1.2147271760181528, 1.6289590688937023]
[4.084100123394675, 0.9523804449085808]
[-5.316447953003977, 2.7364713132373275]
[0.08960262956884824, 0.049120080943099054]
[0.8605340466695994, 0.8179104478627499]
[-1.0223758427532244, -0.17169227304248458]
[0.6219345435256951, -1.2821375881296135]
[-1.0212341628231965, 0.051110661759601106]
[2.5564898790302255, 0.30260836982263506]
[-2.5326614055388514, 0.5408654237342174]
[-1.7806451370771859, 0.9494286430051172]
[-0.5312353610846559, 2.034206091176151]
[6.086847298923372, 1.1709875313356028]
[1.7696859474190276, 1.7281502718213901]
[-3.1961128033530377, 1.2053501385481433]
[0.2532958489137852, 1.6434622589773544]
[2.0972417035257895, 2.0810278516344187]
[-1.8447249271421229, 4.1425461442949505]
[1.8747922489488307, 1.4641426170213199]
[5.434091717916916, 1.043478831570294]
[2.933216341647924, 0.40089407942011357]
[0.4330999726839133, 0.5525904466570364]
[-1.4757483850135733, 1.2517028844076]
[-3.8630903160565486, 0.27144938259781526]
[1.7830834317443771, 0.6001998797389483]
[-0.7734979337427961, -0.08905766671943294]
[2.112580659090497, 2.9305327620356167]
[-3.6432977990484403, -0.10563275911214687]
[1.4816777972290496, 0.9381573981757985]
[0.18806289520471275, 2.261446116960596]
[-4.351808732341867, 1.457936729026755]
[2.273443668227837, 0.011045257176317769]
[-2.34758700633338, -1.4958405718786958]
[4.0967846154610505, 0.189896137697511]
[5.034684159523081, 2.5286459013115166]
[0.7344606954508143, 1.4591037425643403]
[0.2078735101804724, 1.591739238582885]
[-5.033563261707775, 2.4707137574378075]
[-0.8935362362612524, 0.9732046719348795]
[3.0426611229236586, 1.4947581127284137]
[0.041747658087656014, 0.12437009900129026]
[6.3456271051990125, 2.57639661656306]
[-1.6511643061369776, -0.28410441786822704]
[-3.3923125059696106, -0.27474540000438763]
[-2.231079490455273, 1.2980217555842153]
[-1.4798670104572387, 1.8730821950182635]
[1.4338467795719938, 0.3807062249463935]
[6.132686565615504, 1.3637983021135194]
[-4.5301348825412875, -0.03586392275405692]
[3.2325485690134306, -0.33849004867222554]
[-1.3915433283364913, -0.015750782461179114]
[0.7919810398086168, 0.42157372011944116]
[-0.4874874745412876, 1.22942098701692]
[1.1116710993265464, 2.2033965336569663]
[3.417356959290086, 0.46808131319433366]
[-0.9884649882199492, -0.044359480537439655]
[0.9737950924981168, 0.6159650132182924]
[-1.4791889438152173, 0.07978000964905785]
[-0.6861949527766082, 0.6614770483687709]
[1.685405675552425, 0.38904566740570423]
[1.829011600006252, 0.753170638076087]
[4.823077354865137, -0.2436233179673477]
[6.602034756336101, -0.4256526028003558]
[1.9468809895123855, -0.5787331078111613]
[0.12748648672352791, -0.12254798642509868]
[5.73239202475791, 0.7506241019218334]
[0.8157761903408949, 0.6926459756032518]
[0.6274917381516774, 1.6412432040027398]
[-1.1801686968914593, 1.1554328652943413]
[4.784753280928069, -0.393718429573932]
[-4.74591116256609, 1.1359103951753098]
[4.480728131165984, -0.3813158488352755]
[3.3684114206420657, 1.7575654121317024]
[6.497429241308909, 2.2705647091241694]
[5.272536510578961, 2.0226626596901194]
[6.086976587113731, 2.1740194515150613]
[-2.2085255572853972, 2.158268274666993]
[-3.990426237266526, 2.059150210824658]
[5.712956889875691, 2.147680141994165]
[-0.6139253843230892, -0.011453169727858814]
[2.8916494886686257, 0.810888751588118]
[3.2347481938151357, -0.07600572831791763]
[-1.091515810187452, 1.2882103748988551]
[-3.275102605130783, 1.053064116710384]
[1.513619887543816, -1.3148033636172314]
[-4.088864823568126, 3.0760003018794033]
[0.0891551588528765, 0.25092106067974607]
[1.1616729721501071, 2.2474023099197717]
[-5.665821791413053, 2.3919481686488355]
[2.874347495562739, 0.43543195080629815]
[-3.1990203916751065, 2.3793557291139082]
[3.349978711373305, -0.1060736391951922]
[2.1312357700677604, 1.064837181814539]
[1.1604045439194037, 0.765409657982482]
[3.865679256278997, 1.541306060677895]
[-4.1993199598764885, 1.2903555930345711]
[-1.655795003055616, 2.1405589678823462]
[-1.1264324272958226, -0.2219855764285421]
[2.7014883504374527, 2.1728311895838646]
[3.4756639232014006, 2.3028397678852195]
[6.191705288623203, -0.037006938198576256]
[-0.9502346473039227, 1.2364856446677945]
[2.0868428716116627, 1.4760830339948119]
[-2.605959758773498, 1.3282945141403766]
[-2.4285063280086137, 0.8993677355097822]
[0.5399461923109208, -0.6062467774445823]
[-0.42390098316797054, 0.6037621041603021]
[3.1387722413229016, 1.4919487071840987]
[-1.2074711078191505, 1.9547022801294633]
[7.290820064218285, 0.1585124887982231]
[0.15792429392728458, 1.6947339190379462]
[5.03736173004811, -0.5137318774364255]
[5.7493974005771165, 0.15254488023741652]
[-1.5891691964242285, 0.36221367667901405]
[6.368027430120519, 0.16382093429176325]
[5.654726005189857, 1.2850538234538247]
[-6.31141476227177, 1.460765874469788]
[-3.315347293112815, -1.2319251931102344]
[-0.5565937868908475, 1.2637355462282724]
[6.331775613031862, -0.6137362707822762]
[-3.1841143777444874, 2.032412681964318]
[-0.9077581778161232, -0.559875182005134]
[-1.3502722788217838, 0.5289118246928923]
[6.2057329171766815, 2.127738267966024]
[2.1004996370428195, 1.3514038065284137]
[-1.285164044311922, 0.6487122245531001]
[0.5464275383486973, 3.0235126100341256]
[4.477082700339462, 1.041354530325805]
[6.7930716880382835, -1.2713724089131273]
[4.698525238443262, 0.09572101869921301]
[1.5466257746772678, 0.7602931690279632]
[3.904163844614693, 0.36703244004863544]
[-1.9318816759643518, 1.4728865366498813]
[-1.1881010426967165, 1.2950848810710727]
[-0.2670189308061759, 0.017345952810692622]
[-0.4345637203354056, -0.14360048147236215]
[4.6179159375363, 2.002132955035558]
[3.7755282657600766, 0.271793841443251]
[-5.01726519218755, -0.5332385149688723]
[6.734232688120062, 0.8567391381640941]
[6.798868367476729, 2.3435484018508994]
[-4.6408655279436575, 0.6057435921986712]
[3.0950601410064227, 2.0405459751827735]
[-1.4289235729630012, -0.49731612923439683]
[-4.226047523904568, 0.966346960389397]
[1.4593133244261947, 1.0806147047399717]
[4.606542745807696, 3.1603849317215786]
[4.668055266751573, 1.6813272857972228]
[1.927723670520865, 0.7463171204136265]
[4.789113452670129, 1.8398385719693975]
[3.1290037109888598, 1.1861456711771856]
[-1.5940167122872908, 0.6870010883082625]
[1.5285472394882507, 1.5972993952151695]
[-4.463366954224396, 2.6133474541321258]
[2.4418751353542634, 0.9511336474217273]
[0.6903545894999961, 0.6193675528017213]
[-2.1078246337516053, 0.45509657796331526]
[-2.3487303245349143, 2.32869806937092]
[-1.0027935171690299, 0.35949735370503855]
[-1.1491672481950843, 1.7247387173815816]
[3.645484330203215, 1.3327305549174666]
[-1.7028859858546745, -1.3646690045655334]
[4.309263624866153, -0.5778805694631366]
[-2.866125391034351, 1.6973885338114962]
[1.374161086401996, 1.1442428317968174]
[2.1245789608436345, 1.9647571354805842]
[-1.1243285575796045, 1.3183916783811744]
[0.998499769975682, 1.6502474446117048]
[-5.24944506002984, 0.42405126647264]
[2.970147948169047, 1.280220684092975]
[-0.2826399930070371, -0.03640750782829594]
[0.4723107725999477, 0.33442427322976576]
[1.4021880617260896, 1.0988051802298455]
[0.1406306000657187, -0.3448031725332641]
[-2.1951963708038433, 1.0309522147879888]
[1.3729773238222682, 0.3757830070041963]
[-1.576168668542735, 2.3905304928713305]
[-3.7655103265963614, 1.4688337859504683]
[-4.9536863556146224, 0.15483449015443984]
[-3.942718310756888, -0.10599259592295152]
[-2.6688254644484575, 0.05832936289168478]
[0.2360104010288997, 0.566866416205612]
[1.9650409188070856, 1.1311290327208945]
[1.6553609902668798, 3.0309349484020434]
[0.06610224588826719, 1.482073902962124]
[-1.2930801036067692, 1.2090762798190426]
[2.750985555045827, 1.3119539644930602]
[1.3983024546109346, 0.5359238926987673]
[6.227341399787958, 1.6598507014717634]
[4.064098460871078, 0.24728264525483679]
[-3.2616254961001596, 2.2776399982633344]
[-2.773119444064256, 2.252338747827827]
[8.092047437726555, 0.46428613354068105]
[-4.714889277627248, 1.3979789023417664]
[0.6580781105861293, 0.32644901899793843]
[3.9937660857288746, 1.0368045524689165]
[-2.2191589681085815, 0.011833116663699128]
[3.129573850446492, 1.603687351863099]
[0.3297694240088508, 1.5093035985654084]
[-2.4557109186511887, 3.743053809531698]
[-0.31911594967479817, 2.765152175328185]
[2.6576061401233115, 1.0302873385678957]
[-2.9280114038626714, 1.8102493924830907]
[4.047939741647237, -0.40757033175428625]
[2.4614121925142216, 1.3717378039571273]
[3.2153198157950205, 2.272074601763755]
[1.8701828906060212, 0.4973316002458217]
[3.0433703813963087, 0.05055873803710187]
[-0.0762259859025225, -1.4572352718431825]
[-3.2238968993046475, 0.2300836088099616]
[4.431836404209375, 0.4506014768515293]
[3.7816696392991616, 0.8432997370197985]
[-2.6131261591575714, 0.6732408710001281]
[4.25411296022342, 1.9967719061164217]
[-0.01749407309960782, -0.1395414878903054]
[7.375843725487274, 3.00999485445909]
[-3.086634072070277, 2.234762815906124]
[2.599312408582561, 1.0425970798156026]
[6.961886684425319, 1.8275051923351842]
[-0.8432333589890584, 0.986981715499978]
[3.532104408570109, -1.2476688799073181]
[2.396507667536656, 0.8819723841060235]
[-0.19327735348252895, 1.3306893609131587]
[-4.655821019796484, 0.4394524128613039]
[2.976737801033237, 2.499064459259121]
[-0.3184276939589765, 0.4390275640452205]
[-0.13212381278740093, 1.1857528544785212]
[-1.362056100771769, 0.6079352959384104]
[6.49014937616333, 2.021744567418043]
[5.496113756292226, 0.8463015232330003]
[-4.413462212855773, 0.5106539538237049]
[7.0284875163421345, 0.6723581004146736]
[-1.8929010151859682, 1.1856414960240598]
[-3.559997708010278, -0.15752005580452844]
[3.2320815608026114, 0.2822080977338941]
[-0.9802181494066824, 1.318182370916386]
[-6.37361890131953, 0.3281330695775586]
[1.460787386579915, 2.278289261028786]
[1.4083639512609123, -0.4803378966490355]
[5.488808669724504, 0.8858157505752728]
[5.20358873235249, 2.1940125814126246]
[3.4121836450481187, 1.221947320517872]
[7.4440584915759205, 2.3250515759505506]
[6.098658685159698, 1.2822540684083448]
[8.338759961994977, 1.5387579483643021]
[-2.1664339612839068, 2.3403248971902446]
[2.266812399188686, 1.4402814123554397]
[5.633407421012682, 1.123554289254353]
[3.3376888935381133, 1.8620162243504415]
[7.9536104844828275, 3.6945592804975043]
[3.2686669196902707, 3.0500094770903456]
[-0.6837430659993635, -0.24399349109770463]
[-1.545597557967096, 1.7320112340775655]
[4.5755992222071935, 1.9998146469304356]
[2.195502459018334, 0.027905664351463688]
[2.394567481800091, 1.888797957500349]
[-1.2633343077292474, 1.2801168343276301]
[3.073684727160943, 0.8591846905983296]
[6.224600524291774, 1.9426005325042626]
[9.67142215771348, 0.2867991987376499]
[3.5968883264311495, 2.188002165649457]
[0.5356420680736782, 0.32927947734532037]
[7.404690777863463, -0.228746827986682]
[2.184017929273268, 0.3812476591010332]
[-4.48600260715807, 2.934099704148024]
[0.4221893979626241, 0.47573666112327795]
[-2.2827876268564786, 0.7314648473037579]
[3.678604735340201, 0.2549214134532556]
[8.140994030021975, -0.3657272797277549]
[0.14163193109097238, -0.6642318489629151]
[3.927056547475677, 0.17744511000278018]
[-3.585085606799473, -0.36588960121438374]
[-2.1795219387847107, 1.5105844859083342]
[5.723163532771287, 1.0167193725494554]
[-0.15326387109551654, 0.08126829933407997]
[3.18621452714916, 1.2994905053296741]
[2.462098216554497, 0.5850760744395871]
[-1.9112249917409208, 2.110184473675856]
[-1.2524296004975568, 2.0778090313385067]
[3.791326849376334, 0.49056436651051893]
[-4.746795383146028, 1.5784660725796678]
[2.4940937521948165, 0.6845576272030716]
[1.6171871753519003, 1.0268322417499445]
[0.8308958660299427, 1.9281700464969127]
[-3.485086107105265, -0.31686747568506535]
[-0.09916832336647086, 2.071497138983834]
[4.889766671892863, -0.2521656709544289]
[-0.04050884035316793, 0.2937338146335826]
[8.673792546995763, 1.272108048774465]
[-4.009247729185166, 2.755276619834418]
[0.009547668526968645, 1.1235517687444223]
[-1.49643429925649, 2.0230893556451326]
[-2.3326920681459526, 0.7515634121902839]
[-0.6088254489236122, 0.27142258011583265]
[12.975652029252604, 0.6073619766865516]
[2.537013786995847, 0.9457647816516186]
[-0.6911370276971764, -0.8567488165048756]
[6.948330762069484, 2.1492604424969084]
[-6.759113801890401, -1.1621520686927846]
[1.369360314991387, 0.9343561762071061]
[0.5709536500807073, -0.5162201028687559]
[6.108494972560344, 0.3323590388939617]
[5.67091312882841, 0.9355802982186836]
[-0.3458838899488763, 4.186064092063871]
[0.23752671992606367, 1.4477031414628216]
[5.588262495615492, 2.256762214893063]
[7.661242773036604, 3.3254405723699003]
[0.8789767443707942, 1.0457309673303539]
[-2.1277921075329687, -0.6354948507468996]
[-3.0542318514096234, 2.0508223538740054]
[6.083571358139381, 2.3458194164963473]
[3.626154593447592, 2.114699164543627]
[1.769956349289876, 3.2194602295249704]
[8.31239781905645, 0.3366113541587594]
[-0.7506831527701887, 1.1276370048686706]
[1.1577638717730059, 3.929541121268756]
[1.050187564827367, 2.39364604620715]
[3.499623818903983, 0.11225540711914628]
[5.178379404526929, 2.3044778687137186]
[0.4960119651042937, 2.5728321848778912]
[-6.280462516822278, 2.684021874733916]
[1.8353467623934647, 0.3911270842839466]
[-6.261523734207667, 0.511156224151621]
[4.473620671168922, -0.06398808189864669]
[6.977782748545446, 1.5964084965949594]
[1.5275088323843922, 0.4981239750427805]
[1.5146926114721926, -0.4068433907662914]
[7.103277569829818, -0.22878447340550312]
[4.444530105262737, 1.951721455732339]
[1.9222731115026295, 0.869883963489075]
[-1.6345904965870584, 0.916054584692771]
[0.05495760751832235, 1.9654587179889147]
[0.40376797082880134, 2.3844493002723053]
[-1.2291245071541739, 0.9540969848890698]
[-1.2602963543655088, 1.9443384411651146]
[-12.361478478897356, 0.5081072675511987]
[0.2870714388775494, 0.5535252019478524]
[6.068131592903087, 2.7898093978577365]
[3.367709835016005, 0.5040842976597575]
[2.2262710855786167, 0.31693278770511024]
[1.7399261482708166, -0.5918847463133325]
[-0.10465085746301561, 1.143108939225547]
[5.002726636500492, 0.19508138246917228]
[1.3326197267843254, -0.19855843503203618]
[3.702454531583547, 0.19255430486239522]
[3.985035339864374, 2.2447970219291857]
[-2.240423747364983, 1.164219498186867]
[2.467659487771256, 0.9644936459198566]
[0.2413596607494819, 1.686197561980717]
[2.0541130935593586, 1.3194921978729783]
[0.39061120271573724, -0.24542630953502687]
[7.814413623761308, -0.20905436392325916]
301 green type2----------------------------------------------------
[6.880630470013096, 7.406130065346741]
[0.039879049544593315, 6.154779213016079]
[5.093466093124409, 4.692007216287831]
[8.609560437877379, 9.439794259848947]
[12.186602876986903, 6.953924215852209]
[5.69476793442799, 8.151971013713144]
[10.805110123154112, 7.663383478906341]
[9.020753051073541, 8.782162756137486]
[4.885455947981757, 6.872876587027342]
[10.448203697315842, 9.866435607055754]
[3.8446627648287826, 8.215703140642914]
[9.142256170977735, 7.6275260970771255]
[7.8357307711797874, 6.250848348704456]
[5.364665971002841, 7.422253000263445]
[10.740066328125307, 7.568349782843562]
[5.602867792952248, 7.059920913898298]
[7.124285632365833, 6.3720797213255835]
[7.365318963064828, 6.6446821733084835]
[8.777641845542176, 7.469944079110757]
[8.500671050445494, 5.7778034322431004]
[8.685014748432597, 7.61335063392895]
[3.035214374799272, 5.899384413048982]
[9.41900989774006, 8.224169171020893]
[6.52112868770525, 6.258456280349116]
[11.683282938954271, 8.834663823640819]
[1.771331942372985, 5.9089528176741615]
[6.6770170947651275, 6.017544574975459]
[8.170670806362427, 6.729821090363136]
[8.135828977842248, 7.219009753485764]
[8.763641141803415, 9.465358037250974]
[9.458764286182515, 7.795480642184447]
[4.868474434377394, 6.608391894783742]
[6.046163394799952, 5.991012527823397]
[4.744206823644561, 6.154608028501423]
[6.149731996550161, 7.979482187803777]
[4.989144951966246, 6.844772777547095]
[7.838523893415168, 5.667571031038484]
[8.343195706652837, 5.395558884817369]
[11.124708198421482, 7.847733765849864]
[9.567584564930165, 9.061140181935635]
[7.459059124051255, 7.769622638747128]
[8.913847687778608, 7.246679652013631]
[12.813712300700121, 7.539925558900785]
[6.236222377204316, 8.200755331100144]
[5.201186496036367, 7.847711395726882]
[6.133728028333957, 5.929189627190158]
[11.118911061138016, 9.04485081349005]
[6.131972737711492, 6.562856416179502]
[2.389359494160363, 6.893029978692129]
[7.8741910326368085, 6.18089480667992]
[8.242691762436543, 7.625199762708148]
[6.658818662016445, 7.08445766757037]
[11.996843426190493, 7.358949402809653]
[6.65518921238987, 5.943952845422075]
[8.949120174729465, 7.172739293725637]
[4.6140413722345786, 5.477171360592893]
[2.1156048546944524, 6.619531932154468]
[7.459605586342177, 6.457620573638736]
[7.978302464215828, 6.28343808227696]
[5.64699696135268, 7.412537532279544]
